id,strategy_name,trade_duration,market_name,symbol,market_category,signal_direction,signal_opening_price,signal_high_price,signal_low_price,signal_closing_price,signal_sma_num,signal_average_price,signal_date,signal_date_day,signal_date_num_day,signal_date_month,signal_date_num_month,signal_date_year,opening_price,starting_date,opening_date_day,opening_date_num_day,opening_date_month,opening_date_num_month,opening_date_year,ending_date,closing_price,closing_hit_after_days,closing_date_day,closing_date_num_day,closing_date_month,closing_date_num_month,closing_date_year,min_lows,min_date,min_hit_after_days,min_date_day,min_date_num_day,min_date_month,min_date_num_month,min_date_year,min_diff_to_open,max_highs,max_date,max_hit_after_days,max_date_day,max_date_num_day,max_date_month,max_date_num_month,max_date_year,max_diff_to_open,min_max_diff,profit,singal_price_diff_to_sma,signal_position_to_sma,gap_size_ontrade_date,gap_position,cumulative_return,sl_is_sl_hit,sl_date,sl_date_day,sl_date_num_day,sl_date_month,sl_date_num_month,sl_date_year,sl_hit_after,sl_closing,sl_loss,sl_count,tp_is_hit,tp_date,tp_date_day,tp_date_num_day,tp_date_month,tp_date_num_month,tp_date_year,tp_hit_after,tp_closing,tp_gain,tp_count
173,ttm,0,fx,CADJPY,sp_100_daily,Bear,81.84,81.85,81.35,81.498,81.8433,81.6,2019-11-20,Wednesday,3,November,10,2019,81.497,2019-11-21,Thursday,4,November,10,2019,2019-11-21,81.77,0,Thursday,4,November,10,2019,81.263,2019-11-21,0,Thursday,4,November,10,2019,0.234,81.853,2019-11-21,0,Thursday,4,November,10,2019,0.356,-0.59,-0.273,-0.2433,-1,-0.001,-1,-0.3349816558,1,2019-11-21,Thursday,4,November,10,2019,0,81.77,-0.273,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,ttm,0,fx,CADJPY,sp_100_daily,Bear,84.048,84.29,83.076,83.248,83.2455,83.683,2020-02-24,Monday,1,February,1,2020,83.25,2020-02-25,Tuesday,2,February,1,2020,2020-02-25,82.94,0,Tuesday,2,February,1,2020,82.752,2020-02-25,0,Tuesday,2,February,1,2020,0.498,83.565,2020-02-25,0,Tuesday,2,February,1,2020,0.315,-0.813,0.31,0.4375,1,0.002,1,0.3723723724,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2020-02-25,Tuesday,2,February,1,2020,0,82.94,0.31,1
175,ttm,0,fx,CADJPY,sp_100_daily,Bear,79.294,79.39,78.941,79.137,79.8057,79.1655,2020-11-06,Friday,5,November,10,2020,79.182,2020-11-09,Monday,1,November,10,2020,2020-11-09,80.981,0,Monday,1,November,10,2020,79.035,2020-11-09,0,Monday,1,November,10,2020,0.147,81.424,2020-11-09,0,Monday,1,November,10,2020,2.242,-2.389,-1.799,-0.6402,-1,0.045,1,-2.271981006,1,2020-11-09,Monday,1,November,10,2020,0,80.981,-1.799,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,ttm,0,fx,CADJPY,sp_100_daily,Bear,81.466,81.596,81.063,81.24,80.6538,81.3295,2021-01-18,Monday,1,January,0,2021,81.24,2021-01-19,Tuesday,2,January,0,2021,2021-01-19,81.582,0,Tuesday,2,January,0,2021,81.22,2021-01-19,0,Tuesday,2,January,0,2021,0.02,81.792,2021-01-19,0,Tuesday,2,January,0,2021,0.552,-0.572,-0.342,0.6757,1,0,-1,-0.4209748892,1,2021-01-19,Tuesday,2,January,0,2021,0,81.582,-0.342,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,ttm,0,fx,CADJPY,sp_100_daily,Bear,90.65,90.782,90.312,90.396,88.5663,90.547,2021-06-07,Monday,1,June,5,2021,90.394,2021-06-08,Tuesday,2,June,5,2021,2021-06-08,90.38,0,Tuesday,2,June,5,2021,90.315,2021-06-08,0,Tuesday,2,June,5,2021,0.079,90.663,2021-06-08,0,Tuesday,2,June,5,2021,0.269,-0.348,0.014,1.9807,1,-0.002,-1,0.01548775361,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2021-06-08,Tuesday,2,June,5,2021,0,90.38,0.014,1
178,ttm,0,fx,CADJPY,sp_100_daily,Bear,90.134,90.251,89.005,89.196,89.0246,89.628,2021-06-17,Thursday,4,June,5,2021,89.197,2021-06-18,Friday,5,June,5,2021,2021-06-18,88.349,0,Friday,5,June,5,2021,88.306,2021-06-18,0,Friday,5,June,5,2021,0.891,89.366,2021-06-18,0,Friday,5,June,5,2021,0.169,-1.06,0.848,0.6034,1,0.001,1,0.9507046201,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2021-06-18,Friday,5,June,5,2021,0,88.349,0.848,1
179,ttm,0,fx,CADJPY,sp_100_daily,Bear,89.899,90.103,88.466,88.8,89.5689,89.2845,2021-07-06,Tuesday,2,July,6,2021,88.791,2021-07-07,Wednesday,3,July,6,2021,2021-07-07,88.64,0,Wednesday,3,July,6,2021,88.418,2021-07-07,0,Wednesday,3,July,6,2021,0.373,89.115,2021-07-07,0,Wednesday,3,July,6,2021,0.324,-0.697,0.151,-0.2844,-1,-0.009,-1,0.1700622811,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2021-07-07,Wednesday,3,July,6,2021,0,88.64,0.151,1
180,ttm,0,fx,CADJPY,sp_100_daily,Bear,87.94,88.003,87.031,87.1,89.4542,87.517,2021-07-27,Tuesday,2,July,6,2021,87.091,2021-07-28,Wednesday,3,July,6,2021,2021-07-28,87.76,0,Wednesday,3,July,6,2021,87.069,2021-07-28,0,Wednesday,3,July,6,2021,0.022,87.827,2021-07-28,0,Wednesday,3,July,6,2021,0.736,-0.758,-0.669,-1.9372,-1,-0.009,-1,-0.7681620374,1,2021-07-28,Wednesday,3,July,6,2021,0,87.76,-0.669,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,ttm,0,fx,CADJPY,sp_100_daily,Bear,87.398,87.502,86.559,86.946,89.2232,87.0305,2021-08-03,Tuesday,2,August,7,2021,86.959,2021-08-04,Wednesday,3,August,7,2021,2021-08-04,87.231,0,Wednesday,3,August,7,2021,86.641,2021-08-04,0,Wednesday,3,August,7,2021,0.318,87.441,2021-08-04,0,Wednesday,3,August,7,2021,0.482,-0.8,-0.272,-2.1927,-1,0.013,1,-0.3127910855,1,2021-08-04,Wednesday,3,August,7,2021,0,87.231,-0.272,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,ttm,0,fx,CADJPY,sp_100_daily,Bear,88.093,88.258,87.421,87.79,90.356,87.8395,2021-12-20,Monday,1,December,11,2021,87.754,2021-12-21,Tuesday,2,December,11,2021,2021-12-21,88.326,0,Tuesday,2,December,11,2021,87.698,2021-12-21,0,Tuesday,2,December,11,2021,0.056,88.366,2021-12-21,0,Tuesday,2,December,11,2021,0.612,-0.668,-0.572,-2.5165,-1,-0.036,-1,-0.6518221392,1,2021-12-21,Tuesday,2,December,11,2021,0,88.326,-0.572,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,ttm,0,fx,CADJPY,sp_100_daily,Bear,91.17,91.339,90.53,90.905,90.1224,90.9345,2022-01-14,Friday,5,January,0,2022,91.017,2022-01-17,Monday,1,January,0,2022,2022-01-17,91.553,0,Monday,1,January,0,2022,90.929,2022-01-17,0,Monday,1,January,0,2022,0.088,91.658,2022-01-17,0,Monday,1,January,0,2022,0.641,-0.729,-0.536,0.8121,1,0.112,1,-0.5889009745,1,2022-01-17,Monday,1,January,0,2022,0,91.553,-0.536,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,ttm,0,fx,CADJPY,sp_100_daily,Bear,90.42,90.961,90.097,90.126,90.1831,90.529,2022-02-18,Friday,5,February,1,2022,90.197,2022-02-21,Monday,1,February,1,2022,2022-02-21,89.96,0,Monday,1,February,1,2022,89.919,2022-02-21,0,Monday,1,February,1,2022,0.278,90.394,2022-02-21,0,Monday,1,February,1,2022,0.197,-0.475,0.237,0.3459,1,0.071,1,0.2627581849,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2022-02-21,Monday,1,February,1,2022,0,89.96,0.237,1
185,ttm,0,fx,CADJPY,sp_100_daily,Bear,105.114,105.203,103.52,103.776,101.5692,104.3615,2022-06-23,Thursday,4,June,5,2022,103.776,2022-06-24,Friday,5,June,5,2022,2022-06-24,104.839,0,Friday,5,June,5,2022,103.49,2022-06-24,0,Friday,5,June,5,2022,0.286,104.893,2022-06-24,0,Friday,5,June,5,2022,1.117,-1.403,-1.063,2.7923,1,0,-1,-1.024321616,1,2022-06-24,Friday,5,June,5,2022,0,104.839,-1.063,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,ttm,0,fx,EURJPY,sp_100_daily,Bear,124.371,124.65,123.787,123.89,120.9352,124.2185,2017-05-29,Monday,1,May,4,2017,123.882,2017-05-30,Tuesday,2,May,4,2017,2017-05-30,123.869,0,Tuesday,2,May,4,2017,123.117,2017-05-30,0,Tuesday,2,May,4,2017,0.765,124.395,2017-05-30,0,Tuesday,2,May,4,2017,0.513,-1.278,0.013,3.2833,1,-0.008,-1,0.01049385706,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-05-30,Tuesday,2,May,4,2017,0,123.869,0.013,1
187,ttm,0,fx,EURJPY,sp_100_daily,Bear,124.365,124.37,122.901,123.391,121.2201,123.6355,2017-06-06,Tuesday,2,June,5,2017,123.388,2017-06-07,Wednesday,3,June,5,2017,2017-06-07,123.541,0,Wednesday,3,June,5,2017,122.594,2017-06-07,0,Wednesday,3,June,5,2017,0.794,123.74,2017-06-07,0,Wednesday,3,June,5,2017,0.352,-1.146,-0.153,2.4154,1,-0.003,-1,-0.1239990923,1,2017-06-07,Wednesday,3,June,5,2017,0,123.541,-0.153,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,ttm,0,fx,EURJPY,sp_100_daily,Bear,132.85,132.94,132.095,132.198,131.0766,132.5175,2017-10-13,Friday,5,October,9,2017,132.157,2017-10-16,Monday,1,October,9,2017,2017-10-16,132.278,0,Monday,1,October,9,2017,131.64,2017-10-16,0,Monday,1,October,9,2017,0.517,132.388,2017-10-16,0,Monday,1,October,9,2017,0.231,-0.748,-0.121,1.4409,1,-0.041,-1,-0.09155776841,1,2017-10-16,Monday,1,October,9,2017,0,132.278,-0.121,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,ttm,0,fx,EURJPY,sp_100_daily,Bear,132.872,132.952,131.7,131.98,131.6181,132.326,2017-10-27,Friday,5,October,9,2017,131.882,2017-10-30,Monday,1,October,9,2017,2017-10-30,131.727,0,Monday,1,October,9,2017,131.42,2017-10-30,0,Monday,1,October,9,2017,0.462,132.288,2017-10-30,0,Monday,1,October,9,2017,0.406,-0.868,0.155,0.7079,1,-0.098,-1,0.1175293065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-30,Monday,1,October,9,2017,0,131.727,0.155,1
190,ttm,0,fx,EURJPY,sp_100_daily,Bear,135.419,135.477,134.01,134.42,133.3335,134.7435,2018-01-09,Tuesday,2,January,0,2018,134.421,2018-01-10,Wednesday,3,January,0,2018,2018-01-10,133.101,0,Wednesday,3,January,0,2018,133.01,2018-01-10,0,Wednesday,3,January,0,2018,1.411,134.558,2018-01-10,0,Wednesday,3,January,0,2018,0.137,-1.548,1.32,1.41,1,0.001,1,0.9819894213,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-01-10,Wednesday,3,January,0,2018,0,133.101,1.32,1
191,ttm,0,fx,EURJPY,sp_100_daily,Bear,130.776,131.018,128.927,129.161,133.2419,129.9725,2018-03-22,Thursday,4,March,2,2018,129.177,2018-03-23,Friday,5,March,2,2018,2018-03-23,129.39,0,Friday,5,March,2,2018,128.97,2018-03-23,0,Friday,5,March,2,2018,0.207,129.977,2018-03-23,0,Friday,5,March,2,2018,0.8,-1.007,-0.213,-3.2694,-1,0.016,1,-0.1648900346,1,2018-03-23,Friday,5,March,2,2018,0,129.39,-0.213,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,ttm,0,fx,EURJPY,sp_100_daily,Bear,133.14,133.254,132.21,132.357,131.6389,132.732,2018-04-26,Thursday,4,April,3,2018,132.36,2018-04-27,Friday,5,April,3,2018,2018-04-27,132.27,0,Friday,5,April,3,2018,131.85,2018-04-27,0,Friday,5,April,3,2018,0.51,132.38,2018-04-27,0,Friday,5,April,3,2018,0.02,-0.53,0.09,1.0931,1,0.003,1,0.06799637353,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-04-27,Friday,5,April,3,2018,0,132.27,0.09,1
193,ttm,0,fx,EURJPY,sp_100_daily,Bear,130.239,130.284,129.206,129.322,129.2584,129.745,2018-08-02,Thursday,4,August,7,2018,129.331,2018-08-03,Friday,5,August,7,2018,2018-08-03,128.67,0,Friday,5,August,7,2018,128.592,2018-08-03,0,Friday,5,August,7,2018,0.739,129.535,2018-08-03,0,Friday,5,August,7,2018,0.204,-0.943,0.661,0.4866,1,0.009,1,0.511091695,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-08-03,Friday,5,August,7,2018,0,128.67,0.661,1
194,ttm,0,fx,EURJPY,sp_100_daily,Bear,128.058,128.086,125.98,126.47,129.0884,127.033,2018-08-10,Friday,5,August,7,2018,126.055,2018-08-13,Monday,1,August,7,2018,2018-08-13,126.276,0,Monday,1,August,7,2018,125.12,2018-08-13,0,Monday,1,August,7,2018,0.935,126.781,2018-08-13,0,Monday,1,August,7,2018,0.726,-1.661,-0.221,-2.0554,-1,-0.415,-1,-0.1753202967,1,2018-08-13,Monday,1,August,7,2018,0,126.276,-0.221,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,ttm,0,fx,EURJPY,sp_100_daily,Bear,129.497,129.75,128.3,128.525,129.5479,129.025,2018-10-18,Thursday,4,October,9,2018,128.525,2018-10-19,Friday,5,October,9,2018,2018-10-19,129.59,0,Friday,5,October,9,2018,128.45,2018-10-19,0,Friday,5,October,9,2018,0.075,129.684,2018-10-19,0,Friday,5,October,9,2018,1.159,-1.234,-1.065,-0.5229,-1,0,-1,-0.8286325618,1,2018-10-19,Friday,5,October,9,2018,0,129.59,-1.065,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,ttm,0,fx,EURJPY,sp_100_daily,Bear,128.893,129.217,127.67,127.768,129.5433,128.4435,2018-10-24,Wednesday,3,October,9,2018,127.77,2018-10-25,Thursday,4,October,9,2018,2018-10-25,127.841,0,Thursday,4,October,9,2018,127.47,2018-10-25,0,Thursday,4,October,9,2018,0.3,128.439,2018-10-25,0,Thursday,4,October,9,2018,0.669,-0.969,-0.071,-1.0998,-1,0.002,1,-0.05556859983,1,2018-10-25,Thursday,4,October,9,2018,0,127.841,-0.071,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,ttm,0,fx,EURJPY,sp_100_daily,Bear,126.198,126.439,125.389,125.79,128.3027,125.914,2018-12-31,Monday,1,December,11,2018,125.72,2019-01-01,Tuesday,2,January,0,2018,2019-01-01,125.755,0,Tuesday,2,January,0,2018,125.548,2019-01-01,0,Tuesday,2,January,0,2018,0.172,126.59,2019-01-01,0,Tuesday,2,January,0,2018,0.87,-1.042,-0.035,-2.3887,-1,-0.07,-1,-0.02783964365,1,2019-01-01,Tuesday,2,January,0,2018,0,125.755,-0.035,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,ttm,0,fx,EURJPY,sp_100_daily,Bear,124.66,124.711,124.02,124.233,127.0065,124.3655,2019-01-22,Tuesday,2,January,0,2019,124.234,2019-01-23,Wednesday,3,January,0,2019,2019-01-23,124.682,0,Wednesday,3,January,0,2019,124.19,2019-01-23,0,Wednesday,3,January,0,2019,0.044,124.939,2019-01-23,0,Wednesday,3,January,0,2019,0.705,-0.749,-0.448,-2.641,-1,0.001,1,-0.360609817,1,2019-01-23,Wednesday,3,January,0,2019,0,124.682,-0.448,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,ttm,0,fx,EURJPY,sp_100_daily,Bear,126.039,126.18,123.8,124.22,125.2142,124.99,2019-03-22,Friday,5,March,2,2019,124.264,2019-03-25,Monday,1,March,2,2019,2019-03-25,124.502,0,Monday,1,March,2,2019,123.86,2019-03-25,0,Monday,1,March,2,2019,0.404,124.82,2019-03-25,0,Monday,1,March,2,2019,0.556,-0.96,-0.238,-0.2242,-1,0.044,1,-0.1915277152,1,2019-03-25,Monday,1,March,2,2019,0,124.502,-0.238,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,ttm,0,fx,EURJPY,sp_100_daily,Bear,124.64,124.657,124.25,124.37,125.5039,124.4535,2019-05-03,Friday,5,May,4,2019,124.045,2019-05-06,Monday,1,May,4,2019,2019-05-06,124.05,0,Monday,1,May,4,2019,123.349,2019-05-06,0,Monday,1,May,4,2019,0.696,124.3,2019-05-06,0,Monday,1,May,4,2019,0.255,-0.951,-0.005,-1.0504,-1,-0.325,-1,-0.004030795276,1,2019-05-06,Monday,1,May,4,2019,0,124.05,-0.005,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,ttm,0,fx,EURJPY,sp_100_daily,Bear,123.064,123.067,122.12,122.448,124.7821,122.5935,2019-05-23,Thursday,4,May,4,2019,122.45,2019-05-24,Friday,5,May,4,2019,2019-05-24,122.39,0,Friday,5,May,4,2019,122.349,2019-05-24,0,Friday,5,May,4,2019,0.101,122.824,2019-05-24,0,Friday,5,May,4,2019,0.374,-0.475,0.06,-2.1886,-1,0.002,1,0.04899959167,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-05-24,Friday,5,May,4,2019,0,122.39,0.06,1
202,ttm,0,fx,EURJPY,sp_100_daily,Bear,120.474,120.711,118.826,119.109,121.8182,119.7685,2019-08-01,Thursday,4,August,7,2019,119.109,2019-08-02,Friday,5,August,7,2019,2019-08-02,118.4,0,Friday,5,August,7,2019,118.24,2019-08-02,0,Friday,5,August,7,2019,0.869,119.115,2019-08-02,0,Friday,5,August,7,2019,0.006,-0.875,0.709,-2.0497,-1,0,-1,0.5952530875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-08-02,Friday,5,August,7,2019,0,118.4,0.709,1
203,ttm,0,fx,EURJPY,sp_100_daily,Bear,117.958,118.165,117.256,117.45,120.6733,117.7105,2019-08-23,Friday,5,August,7,2019,116.97,2019-08-26,Monday,1,August,7,2019,2019-08-26,117.748,0,Monday,1,August,7,2019,116.8,2019-08-26,0,Monday,1,August,7,2019,0.17,118.196,2019-08-26,0,Monday,1,August,7,2019,1.226,-1.396,-0.778,-2.9628,-1,-0.48,-1,-0.6651278105,1,2019-08-26,Monday,1,August,7,2019,0,117.748,-0.778,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,ttm,0,fx,EURJPY,sp_100_daily,Bear,120.777,120.803,120.042,120.13,121.1433,120.4225,2020-02-07,Friday,5,February,1,2020,120.081,2020-02-10,Monday,1,February,1,2020,2020-02-10,119.75,0,Monday,1,February,1,2020,119.65,2020-02-10,0,Monday,1,February,1,2020,0.431,120.345,2020-02-10,0,Monday,1,February,1,2020,0.264,-0.695,0.331,-0.7208,-1,-0.049,-1,0.2756472714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2020-02-10,Monday,1,February,1,2020,0,119.75,0.331,1
205,ttm,0,fx,EURJPY,sp_100_daily,Bear,118.473,118.528,117.28,117.544,119.3123,117.904,2020-04-13,Monday,1,April,3,2020,117.552,2020-04-14,Tuesday,2,April,3,2020,2020-04-14,117.715,0,Tuesday,2,April,3,2020,117.27,2020-04-14,0,Tuesday,2,April,3,2020,0.282,117.94,2020-04-14,0,Tuesday,2,April,3,2020,0.388,-0.67,-0.163,-1.4083,-1,0.008,1,-0.1386620389,1,2020-04-14,Tuesday,2,April,3,2020,0,117.715,-0.163,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,ttm,0,fx,EURJPY,sp_100_daily,Bear,117.058,117.151,116.23,116.339,118.4185,116.6905,2020-05-04,Monday,1,May,4,2020,116.34,2020-05-05,Tuesday,2,May,4,2020,2020-05-05,115.429,0,Tuesday,2,May,4,2020,115.342,2020-05-05,0,Tuesday,2,May,4,2020,0.998,116.569,2020-05-05,0,Tuesday,2,May,4,2020,0.229,-1.227,0.911,-1.728,-1,0.001,1,0.783049682,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2020-05-05,Tuesday,2,May,4,2020,0,115.429,0.911,1
207,ttm,0,fx,EURJPY,sp_100_daily,Bear,123.933,124.014,122.99,123.405,124.6296,123.502,2020-10-02,Friday,5,October,9,2020,123.489,2020-10-05,Monday,1,October,9,2020,2020-10-05,124.543,0,Monday,1,October,9,2020,123.36,2020-10-05,0,Monday,1,October,9,2020,0.129,124.714,2020-10-05,0,Monday,1,October,9,2020,1.225,-1.354,-1.054,-1.1276,-1,0.084,1,-0.8535173173,1,2020-10-05,Monday,1,October,9,2020,0,124.543,-1.054,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,ttm,0,fx,EURJPY,sp_100_daily,Bear,126.744,126.981,126.05,126.158,124.6459,126.5155,2020-12-31,Thursday,4,December,11,2020,126.16,2021-01-01,Friday,5,January,0,2020,2021-01-01,125.976,0,Friday,5,January,0,2020,125.976,2021-01-01,0,Friday,5,January,0,2020,0.184,126.16,2021-01-01,0,Friday,5,January,0,2020,0,-0.184,0.184,1.8696,1,0.002,1,0.1458465441,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2021-01-01,Friday,5,January,0,2020,0,125.976,0.184,1
209,ttm,0,fx,EURJPY,sp_100_daily,Bear,132.689,132.875,130.99,131.259,131.9012,131.9325,2021-06-17,Thursday,4,June,5,2021,131.243,2021-06-18,Friday,5,June,5,2021,2021-06-18,130.712,0,Friday,5,June,5,2021,130.57,2021-06-18,0,Friday,5,June,5,2021,0.673,131.43,2021-06-18,0,Friday,5,June,5,2021,0.187,-0.86,0.531,0.0313,1,-0.016,-1,0.4045930069,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2021-06-18,Friday,5,June,5,2021,0,130.712,0.531,1
210,ttm,0,fx,EURJPY,sp_100_daily,Bear,130.089,130.423,129.56,129.736,131.776,129.9915,2021-08-02,Monday,1,August,7,2021,129.739,2021-08-03,Tuesday,2,August,7,2021,2021-08-03,129.35,0,Tuesday,2,August,7,2021,129.14,2021-08-03,0,Tuesday,2,August,7,2021,0.599,129.87,2021-08-03,0,Tuesday,2,August,7,2021,0.131,-0.73,0.389,-1.7845,-1,0.003,1,0.2998327411,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2021-08-03,Tuesday,2,August,7,2021,0,129.35,0.389,1
211,ttm,0,fx,EURJPY,sp_100_daily,Bear,129.526,129.697,129.182,129.265,131.2112,129.4395,2021-08-13,Friday,5,August,7,2021,129.284,2021-08-16,Monday,1,August,7,2021,2021-08-16,128.669,0,Monday,1,August,7,2021,128.46,2021-08-16,0,Monday,1,August,7,2021,0.824,129.434,2021-08-16,0,Monday,1,August,7,2021,0.15,-0.974,0.615,-1.7717,-1,0.019,1,0.4756969153,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2021-08-16,Monday,1,August,7,2021,0,128.669,0.615,1
212,ttm,0,fx,EURJPY,sp_100_daily,Bear,130.768,130.858,129.75,130.277,129.7157,130.304,2022-01-14,Friday,5,January,0,2022,130.276,2022-01-17,Monday,1,January,0,2022,2022-01-17,130.683,0,Monday,1,January,0,2022,130.17,2022-01-17,0,Monday,1,January,0,2022,0.106,130.828,2022-01-17,0,Monday,1,January,0,2022,0.552,-0.658,-0.407,0.5883,1,-0.001,-1,-0.3124136449,1,2022-01-17,Monday,1,January,0,2022,0,130.683,-0.407,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,ttm,0,fx,EURJPY,sp_100_daily,Bear,136.73,137.063,135.699,136.315,139.3452,136.381,2022-08-23,Tuesday,2,August,7,2022,136.311,2022-08-24,Wednesday,3,August,7,2022,2022-08-24,136.663,0,Wednesday,3,August,7,2022,135.49,2022-08-24,0,Wednesday,3,August,7,2022,0.821,136.784,2022-08-24,0,Wednesday,3,August,7,2022,0.473,-1.294,-0.352,-2.9642,-1,-0.004,-1,-0.2582330113,1,2022-08-24,Wednesday,3,August,7,2022,0,136.663,-0.352,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,ttm,0,fx,EURJPY,sp_100_daily,Bear,142.466,142.478,140.74,141.566,144.0501,141.609,2022-12-02,Friday,5,December,11,2022,141.7,2022-12-05,Monday,1,December,11,2022,2022-12-05,143.477,0,Monday,1,December,11,2022,141.473,2022-12-05,0,Monday,1,December,11,2022,0.227,143.621,2022-12-05,0,Monday,1,December,11,2022,1.921,-2.148,-1.777,-2.4411,-1,0.134,1,-1.254057869,1,2022-12-05,Monday,1,December,11,2022,0,143.477,-1.777,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,ttm,0,stock,JNJ,sp_100_daily,Bear,124.26,124.79,123.95,124.22,103.8084,124.37,2017-04-11,Tuesday,2,April,3,2017,124.54,2017-04-12,Wednesday,3,April,3,2017,2017-04-12,125.4,0,Wednesday,3,April,3,2017,124.36,2017-04-12,0,Wednesday,3,April,3,2017,0.18,125.46,2017-04-12,0,Wednesday,3,April,3,2017,0.92,-1.1,-0.86,20.5616,1,0.32,1,-0.6905411916,1,2017-04-12,Wednesday,3,April,3,2017,0,125.4,-0.86,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,ttm,0,stock,JNJ,sp_100_daily,Bear,133.31,133.82,131.3775,131.75,115.1325,132.59875,2017-09-21,Thursday,4,September,8,2017,131.99,2017-09-22,Friday,5,September,8,2017,2017-09-22,131.39,0,Friday,5,September,8,2017,131.2701,2017-09-22,0,Friday,5,September,8,2017,0.7199,132.39,2017-09-22,0,Friday,5,September,8,2017,0.4,-1.1199,0.6,17.46625,1,0.24,1,0.4545798924,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-22,Friday,5,September,8,2017,0,131.39,0.6,1
217,ttm,0,stock,JNJ,sp_100_daily,Bear,140.13,140.13,138.61,139.56,117.9297,139.37,2017-11-10,Friday,5,November,10,2017,139.01,2017-11-13,Monday,1,November,10,2017,2017-11-13,139.76,0,Monday,1,November,10,2017,138.42,2017-11-13,0,Monday,1,November,10,2017,0.59,140.02,2017-11-13,0,Monday,1,November,10,2017,1.01,-1.6,-0.75,21.4403,1,-0.55,-1,-0.5395295302,1,2017-11-13,Monday,1,November,10,2017,0,139.76,-0.75,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,ttm,0,stock,JNJ,sp_100_daily,Bear,143.4,143.82,142.43,142.43,123.7666,143.125,2018-01-30,Tuesday,2,January,0,2018,142.57,2018-01-31,Wednesday,3,January,0,2018,2018-01-31,138.19,0,Wednesday,3,January,0,2018,138.1,2018-01-31,0,Wednesday,3,January,0,2018,4.47,142.57,2018-01-31,0,Wednesday,3,January,0,2018,0,-4.47,4.38,19.3584,1,0.14,1,3.072175072,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-01-31,Wednesday,3,January,0,2018,0,138.19,4.38,1
